时间,水深(mm),雨量(mm)
2020/6/5 22:06,40,0
2020/6/5 22:11,40,0
2020/6/5 22:16,40,0
2020/6/5 22:21,40,0
2020/6/5 22:26,40,0
2020/6/5 22:31,40,0
2020/6/5 22:36,40,0
2020/6/5 22:41,40,0
2020/6/5 22:46,40,0
2020/6/5 22:51,40,0
2020/6/5 22:56,40,0
2020/6/5 23:01,40,0
2020/6/5 23:06,40,0
2020/6/5 23:11,40,0
2020/6/5 23:16,40,0
2020/6/5 23:21,40,0
2020/6/5 23:26,40,0
2020/6/5 23:31,40,0
2020/6/5 23:36,40,0
2020/6/5 23:41,40,0
2020/6/5 23:46,40,1.2
2020/6/5 23:51,40,0.2
2020/6/5 23:56,40,0.4
2020/6/6 0:01,40,1
2020/6/6 0:06,40,0.4
2020/6/6 0:11,40,0
2020/6/6 0:16,40,0
2020/6/6 0:21,40,0
2020/6/6 0:26,40,0
2020/6/6 0:31,40,0
2020/6/6 0:36,40,0
2020/6/6 0:41,40,0
2020/6/6 0:46,40,0
2020/6/6 0:51,40,0
2020/6/6 0:56,40,0
2020/6/6 1:01,40,0
2020/6/6 1:06,40,0
2020/6/6 1:11,40,0
2020/6/6 1:16,40,0
2020/6/6 1:21,40,0
2020/6/6 1:26,40,0
2020/6/6 1:31,40,0
2020/6/6 1:36,40,0
2020/6/6 1:41,40,0
2020/6/6 1:46,40,0.2
2020/6/6 1:51,40,0
2020/6/6 1:56,40,0
2020/6/6 2:01,40,0
2020/6/6 2:06,40,0
2020/6/6 2:11,40,0
2020/6/6 2:16,40,0
2020/6/6 2:21,40,0
2020/6/6 2:26,40,0
2020/6/6 2:31,40,0
2020/6/6 2:36,40,0
2020/6/6 2:41,40,0
2020/6/6 2:46,40,0
2020/6/6 2:51,40,0
2020/6/6 2:56,40,0
2020/6/6 3:01,40,0
2020/6/6 3:06,40,0
2020/6/6 3:11,40,0
2020/6/6 3:16,40,0
2020/6/6 3:21,40,0
2020/6/6 3:26,40,0
2020/6/6 3:31,40,0
2020/6/6 3:36,40,0
2020/6/6 3:41,40,0
2020/6/6 3:46,40,0
2020/6/6 3:51,40,0
2020/6/6 3:56,40,0
2020/6/6 4:01,40,0
2020/6/6 4:06,40,0
2020/6/6 4:11,40,0
2020/6/6 4:16,40,0
2020/6/6 4:21,40,0
2020/6/6 4:26,40,0
2020/6/6 4:31,40,0
2020/6/6 4:36,40,0
2020/6/6 4:41,40,0
2020/6/6 4:46,40,0
2020/6/6 4:51,40,0
2020/6/6 4:56,40,0
2020/6/6 5:01,40,0
2020/6/6 5:06,40,0
2020/6/6 5:11,40,0
2020/6/6 5:16,40,0
2020/6/6 5:21,40,0
2020/6/6 5:26,40,0
2020/6/6 5:31,40,0
2020/6/6 5:36,40,0.2
2020/6/6 5:41,40,0
2020/6/6 5:46,40,0
2020/6/6 5:51,40,0
2020/6/6 5:56,40,0
2020/6/6 6:01,40,0
2020/6/6 6:06,40,0
2020/6/6 6:11,40,0
2020/6/6 6:16,30,0.2
2020/6/6 6:21,30,0
2020/6/6 6:26,30,0.2
2020/6/6 6:31,30,0
2020/6/6 6:36,30,0.2
2020/6/6 6:41,30,0
2020/6/6 6:46,30,0.2
2020/6/6 6:51,30,0
2020/6/6 6:56,30,0
2020/6/6 7:01,30,0
2020/6/6 7:06,30,0
2020/6/6 7:11,30,0
2020/6/6 7:16,30,0
2020/6/6 7:21,30,0
2020/6/6 7:26,30,0
2020/6/6 7:31,30,0
2020/6/6 7:36,30,0
2020/6/6 7:41,30,0
2020/6/6 7:46,30,0
2020/6/6 7:51,30,0
2020/6/6 7:56,30,0
2020/6/6 8:01,30,0
2020/6/6 8:06,30,0
2020/6/6 8:11,30,0
2020/6/6 8:16,30,0
2020/6/6 8:21,30,0
2020/6/6 8:26,30,0
2020/6/6 8:31,30,0
2020/6/6 8:36,30,0
2020/6/6 8:41,30,0
2020/6/6 8:46,30,0
2020/6/6 8:51,30,0
2020/6/6 8:56,30,0
2020/6/6 9:01,30,0.6
2020/6/6 9:06,30,0.6
2020/6/6 9:11,40,0.2
2020/6/6 9:16,40,0
2020/6/6 9:21,40,0.2
2020/6/6 9:26,40,0.4
2020/6/6 9:31,40,0
2020/6/6 9:36,40,0
2020/6/6 9:41,40,0.2
2020/6/6 9:46,40,0
2020/6/6 9:51,40,0
2020/6/6 9:56,40,0.2
2020/6/6 10:01,40,0
2020/6/6 10:06,40,0
2020/6/6 10:11,40,0
2020/6/6 10:16,40,0
2020/6/6 10:21,40,0
2020/6/6 10:26,40,0
2020/6/6 10:31,40,0
2020/6/6 10:36,40,0
2020/6/6 10:41,40,0
2020/6/6 10:46,40,0
2020/6/6 10:51,30,0
2020/6/6 10:56,30,0
2020/6/6 11:01,30,0
2020/6/6 11:06,30,0
2020/6/6 11:11,30,0
2020/6/6 11:16,30,0
2020/6/6 11:21,30,0.2
2020/6/6 11:26,30,0.2
2020/6/6 11:31,30,0
2020/6/6 11:36,30,0.2
2020/6/6 11:41,30,0
2020/6/6 11:46,40,0
2020/6/6 11:51,30,0.2
2020/6/6 11:56,40,0.2
2020/6/6 12:01,40,0.2
2020/6/6 12:06,30,0.2
2020/6/6 12:11,40,0
2020/6/6 12:16,40,0.2
2020/6/6 12:21,40,0
2020/6/6 12:26,40,0
2020/6/6 12:31,40,0
2020/6/6 12:36,40,0.2
2020/6/6 12:41,40,0
2020/6/6 12:46,40,0
2020/6/6 12:51,40,0
2020/6/6 12:56,40,0
2020/6/6 13:01,40,0.2
2020/6/6 13:06,40,0
2020/6/6 13:11,40,0
2020/6/6 13:16,40,0
2020/6/6 13:21,40,0
2020/6/6 13:26,40,0
2020/6/6 13:31,40,0
2020/6/6 13:36,40,0
2020/6/6 13:41,40,0
2020/6/6 13:46,40,0
2020/6/6 13:51,40,0
2020/6/6 13:56,40,0
2020/6/6 14:01,40,0
2020/6/6 14:06,40,0
2020/6/6 14:11,40,0
2020/6/6 14:16,40,0
2020/6/6 14:21,40,0
2020/6/6 14:26,40,0
2020/6/6 14:31,40,0
2020/6/6 14:36,40,0
2020/6/6 14:41,30,0
2020/6/6 14:46,40,0
2020/6/6 14:51,40,0
2020/6/6 14:56,40,0
2020/6/6 15:01,30,0
2020/6/6 15:06,30,0
2020/6/6 15:11,30,0
2020/6/6 15:16,30,0
2020/6/6 15:21,30,0
2020/6/6 15:26,30,0
2020/6/6 15:31,30,0
2020/6/6 15:36,30,0
2020/6/6 15:41,30,0
2020/6/6 15:46,30,0
2020/6/6 15:51,30,0
2020/6/6 15:56,30,0
2020/6/6 16:01,30,0
2020/6/6 16:06,30,0
2020/6/6 16:11,30,0
2020/6/6 16:16,30,0
2020/6/6 16:21,30,0
2020/6/6 16:26,30,0
2020/6/6 16:31,30,0
2020/6/6 16:36,30,0
2020/6/6 16:41,30,0
2020/6/6 16:46,30,0
2020/6/6 16:51,30,0
2020/6/6 16:56,30,0
2020/6/6 17:01,30,0
2020/6/6 17:06,30,0
2020/6/6 17:11,30,0
2020/6/6 17:16,30,0
2020/6/6 17:21,30,0
2020/6/6 17:26,30,0
2020/6/6 17:31,30,0
2020/6/6 17:36,30,0
2020/6/6 17:41,30,0
2020/6/6 17:46,30,0
2020/6/6 17:51,20,0
2020/6/6 17:56,30,0
2020/6/6 18:01,30,0
2020/6/6 18:26,0,0
2020/6/6 18:36,20,0
2020/6/6 18:41,20,0
2020/6/6 18:46,30,0.2
2020/6/6 19:26,0,0
2020/6/6 20:26,0,0
2020/6/6 21:06,20,0
2020/6/6 21:11,20,0
2020/6/6 21:16,30,0
2020/6/6 21:21,20,0
2020/6/6 21:26,0,0
2020/6/6 22:26,0,0
2020/6/6 23:26,0,0
2020/6/7 0:26,0,0
2020/6/7 1:26,0,0
2020/6/7 2:26,0,0
2020/6/7 3:26,0,0
2020/6/7 4:26,0,0
2020/6/7 4:31,30,0
2020/6/7 4:36,30,0
2020/6/7 4:46,20,0
2020/6/7 4:51,20,0
2020/6/7 4:56,30,0
2020/6/7 5:06,20,0
2020/6/7 5:11,30,0
2020/6/7 5:26,30,0
2020/6/7 5:31,30,0
2020/6/7 5:36,30,0
2020/6/7 5:46,30,0
2020/6/7 6:26,0,0
2020/6/7 7:26,0,0
2020/6/7 8:26,0,0
2020/6/7 9:26,0,0
2020/6/7 10:26,0,0
2020/6/7 11:26,0,0
2020/6/7 12:26,0,0
2020/6/7 13:26,0,0
2020/6/7 14:26,0,0
2020/6/7 15:26,0,0
2020/6/7 16:26,0,0
2020/6/7 17:26,0,0
2020/6/7 18:26,0,0
2020/6/7 19:26,0,0
2020/6/7 20:26,0,0
2020/6/7 21:26,0,0
2020/6/7 22:26,0,0
2020/6/7 23:26,0,0
2020/6/8 0:26,0,0
2020/6/8 1:26,0,0
2020/6/8 2:26,0,0
2020/6/8 3:26,0,0
2020/6/8 4:26,0,0
2020/6/8 5:26,0,0
2020/6/8 6:26,0,0
2020/6/8 7:26,0,0
2020/6/8 8:26,0,0
2020/6/8 9:26,0,0
2020/6/8 10:26,0,0
2020/6/8 11:26,0,0
2020/6/8 12:26,0,0
2020/6/8 13:26,0,0
2020/6/8 14:26,0,0
2020/6/8 15:26,0,0
2020/6/8 16:26,0,0
2020/6/8 17:26,0,0
2020/6/8 18:26,0,0
2020/6/8 19:26,0,0
2020/6/8 20:26,0,0
2020/6/8 21:26,0,0
2020/6/8 22:26,0,0
2020/6/8 23:26,0,0
2020/6/9 0:26,0,0
2020/6/9 1:26,0,0
2020/6/9 1:46,0,0.2
2020/6/9 1:56,0,0.2
2020/6/9 2:06,0,0.2
2020/6/9 2:11,0,0.2
2020/6/9 2:26,0,0.2
2020/6/9 3:06,0,0.2
2020/6/9 3:21,0,0.2
2020/6/9 3:26,0,0
2020/6/9 3:31,0,0.2
2020/6/9 4:01,20,0
2020/6/9 4:16,20,0
2020/6/9 4:21,20,0
2020/6/9 4:26,10,0
2020/6/9 4:36,10,0
2020/6/9 4:41,20,0
2020/6/9 4:46,20,0
2020/6/9 4:51,10,0
2020/6/9 4:56,10,0
2020/6/9 5:01,10,0
2020/6/9 5:06,10,0
2020/6/9 5:11,20,0
2020/6/9 5:16,20,0
2020/6/9 5:21,20,0
2020/6/9 5:26,20,0
2020/6/9 5:31,20,0
2020/6/9 5:36,20,0
2020/6/9 5:41,10,0
2020/6/9 5:46,10,0
2020/6/9 5:51,20,0
2020/6/9 5:56,20,0
2020/6/9 6:01,10,0
2020/6/9 6:06,20,0
2020/6/9 6:11,20,0
2020/6/9 6:16,20,0
2020/6/9 6:21,20,0
2020/6/9 6:26,20,0
2020/6/9 6:31,20,0
2020/6/9 6:36,20,0
2020/6/9 6:41,20,0
2020/6/9 6:46,20,0
2020/6/9 6:51,30,0
2020/6/9 6:56,20,0
2020/6/9 7:01,20,0
2020/6/9 7:06,20,0
2020/6/9 7:11,20,0
2020/6/9 7:21,20,0
2020/6/9 7:26,20,0
2020/6/9 7:31,20,0
2020/6/9 7:36,20,0
2020/6/9 7:41,20,0
2020/6/9 7:46,30,0
2020/6/9 7:51,30,0
2020/6/9 7:56,20,0
2020/6/9 8:01,20,0
2020/6/9 8:06,20,0
2020/6/9 8:11,30,0
2020/6/9 8:16,30,0
2020/6/9 8:21,20,0
2020/6/9 8:26,20,0
2020/6/9 8:31,20,0
2020/6/9 9:11,20,0
2020/6/9 9:16,20,0
2020/6/9 9:26,0,0
2020/6/9 10:26,0,0
2020/6/9 11:26,0,0
2020/6/9 12:26,0,0
2020/6/9 13:26,0,0
2020/6/9 14:26,0,0
2020/6/9 15:26,0,0
2020/6/9 16:26,0,0
2020/6/9 17:26,0,0
2020/6/9 18:26,0,0
2020/6/9 19:26,0,0
2020/6/9 20:26,0,0
2020/6/9 21:26,0,0
2020/6/9 22:26,0,0
2020/6/9 23:26,0,0
2020/6/10 0:26,0,0
2020/6/10 1:26,0,0
2020/6/10 2:26,0,0
2020/6/10 3:26,0,0
2020/6/10 4:26,0,0
2020/6/10 5:26,0,0
2020/6/10 6:26,0,0
2020/6/10 7:26,20,0
2020/6/10 7:31,20,0
2020/6/10 7:36,30,0
2020/6/10 7:41,30,0
2020/6/10 7:46,40,0
2020/6/10 7:51,40,0
2020/6/10 7:56,40,0
2020/6/10 8:01,40,0
2020/6/10 8:06,40,0
2020/6/10 8:11,40,0
2020/6/10 8:16,40,0
2020/6/10 8:21,40,0
2020/6/10 8:26,40,0
2020/6/10 8:31,40,0
2020/6/10 8:36,40,0
2020/6/10 8:41,40,0
2020/6/10 8:46,40,0
2020/6/10 8:51,40,0
2020/6/10 8:56,40,0
2020/6/10 9:01,40,0
2020/6/10 9:06,40,0
2020/6/10 9:11,40,0
2020/6/10 9:16,40,0
2020/6/10 9:21,30,0
2020/6/10 9:26,30,0
2020/6/10 9:31,30,0
2020/6/10 9:36,30,0
2020/6/10 9:41,20,0
2020/6/10 9:46,30,0
2020/6/10 9:51,20,0
2020/6/10 9:56,20,0
2020/6/10 10:01,20,0
2020/6/10 10:06,20,0
2020/6/10 10:11,20,0
2020/6/10 10:16,20,0
2020/6/10 10:21,20,0
2020/6/10 10:26,20,0
2020/6/10 10:31,20,0
2020/6/10 10:36,20,0
2020/6/10 11:26,0,0
2020/6/10 12:26,30,0
2020/6/10 12:31,40,0.2
2020/6/10 12:36,30,0
2020/6/10 12:41,30,0
2020/6/10 12:46,30,0
2020/6/10 12:51,30,0
2020/6/10 12:56,30,0
2020/6/10 13:01,40,0.2
2020/6/10 13:06,40,0
2020/6/10 13:11,40,0
2020/6/10 13:16,40,0
2020/6/10 13:21,40,0
2020/6/10 13:26,40,0
2020/6/10 13:31,40,0
2020/6/10 13:36,40,0
2020/6/10 13:41,40,0
2020/6/10 13:46,40,0
2020/6/10 13:51,40,0
2020/6/10 13:56,40,0
2020/6/10 14:01,40,0
2020/6/10 14:06,40,0
2020/6/10 14:11,30,0
2020/6/10 14:16,40,0
2020/6/10 14:21,30,0
2020/6/10 14:26,30,0
2020/6/10 14:31,20,0
2020/6/10 15:26,0,0
2020/6/10 16:21,0,0.2
2020/6/10 16:26,0,0
2020/6/10 16:31,0,0.2
2020/6/10 16:36,0,0.2
2020/6/10 16:46,0,0.2
2020/6/10 17:06,0,0.2
2020/6/10 17:16,20,0
2020/6/10 17:26,0,0
2020/6/10 17:46,0,0.2
2020/6/10 18:26,0,0
2020/6/10 19:26,0,0
2020/6/10 20:26,0,0
2020/6/10 20:41,20,0
2020/6/10 20:46,20,0
2020/6/10 20:51,20,0
2020/6/10 20:56,20,0
2020/6/10 21:01,20,0
2020/6/10 21:06,20,0
2020/6/10 21:11,30,0
2020/6/10 21:16,30,0
2020/6/10 21:21,30,0
2020/6/10 21:26,30,0
2020/6/10 21:31,30,0
2020/6/10 21:36,20,0
2020/6/10 21:41,30,0
2020/6/10 21:46,20,0
2020/6/10 21:51,20,0
2020/6/10 21:56,30,0
2020/6/10 22:01,30,0
2020/6/10 22:06,30,0
2020/6/10 22:11,30,0
2020/6/10 22:16,30,0
2020/6/10 22:21,30,0
2020/6/10 22:26,30,0
2020/6/10 22:31,20,0
2020/6/10 22:36,30,0
2020/6/10 22:41,30,0
2020/6/10 22:46,30,0
2020/6/10 22:51,30,0
2020/6/10 22:56,30,0
2020/6/10 23:01,30,0
2020/6/10 23:06,30,0.2
2020/6/10 23:11,30,0.2
2020/6/10 23:16,30,0.4
2020/6/10 23:21,30,0
2020/6/10 23:26,30,0
2020/6/10 23:31,30,0.2
2020/6/10 23:36,30,0
2020/6/10 23:41,30,0
2020/6/10 23:46,30,0
2020/6/10 23:51,30,0
2020/6/10 23:56,40,0
2020/6/11 0:01,40,0
2020/6/11 0:06,40,0
2020/6/11 0:11,40,0
2020/6/11 0:16,40,0
2020/6/11 0:21,40,0
2020/6/11 0:26,40,0
2020/6/11 0:31,40,0
2020/6/11 0:36,40,0
2020/6/11 0:41,40,0
2020/6/11 0:46,40,0
2020/6/11 0:51,40,0
2020/6/11 0:56,40,0
2020/6/11 1:01,40,0
2020/6/11 1:06,40,0
2020/6/11 1:11,40,0
2020/6/11 1:16,40,0
2020/6/11 1:21,40,0
2020/6/11 1:26,40,0
2020/6/11 1:31,40,0
2020/6/11 1:36,40,0
2020/6/11 1:41,40,0
2020/6/11 1:46,40,0
2020/6/11 1:51,40,0
2020/6/11 1:56,40,0
2020/6/11 2:01,40,0
2020/6/11 2:06,40,0
2020/6/11 2:11,40,0
2020/6/11 2:16,30,0
2020/6/11 2:21,40,0
2020/6/11 2:26,40,0
2020/6/11 2:31,40,0
2020/6/11 2:36,40,0
2020/6/11 2:41,40,0
2020/6/11 2:46,40,0
2020/6/11 2:51,40,0
2020/6/11 2:56,40,0
2020/6/11 3:01,40,0
2020/6/11 3:06,40,0
2020/6/11 3:11,40,0
2020/6/11 3:16,40,0
2020/6/11 3:21,40,0
2020/6/11 3:26,40,0
2020/6/11 3:31,40,0
2020/6/11 3:36,40,0
2020/6/11 3:41,40,0
2020/6/11 3:46,30,0
2020/6/11 3:51,30,0
2020/6/11 3:56,30,0
2020/6/11 4:01,30,0
2020/6/11 4:06,30,0
2020/6/11 4:11,30,0
2020/6/11 4:16,30,0
2020/6/11 4:21,30,0
2020/6/11 4:26,30,0
2020/6/11 4:31,30,0
2020/6/11 4:36,30,0
2020/6/11 4:41,30,0
2020/6/11 4:46,30,0
2020/6/11 4:51,30,0
2020/6/11 4:56,40,0
2020/6/11 5:01,40,0
2020/6/11 5:06,40,0
2020/6/11 5:11,40,0
2020/6/11 5:16,40,0
2020/6/11 5:21,40,0
2020/6/11 5:26,40,0
2020/6/11 5:31,40,0
2020/6/11 5:36,40,0
2020/6/11 5:41,40,0
2020/6/11 5:46,40,0
2020/6/11 5:51,40,0
2020/6/11 5:56,40,0
2020/6/11 6:01,30,0
2020/6/11 6:06,40,0
2020/6/11 6:11,30,0
2020/6/11 6:16,30,0
2020/6/11 6:21,30,0
2020/6/11 6:26,40,0
2020/6/11 6:31,30,0
2020/6/11 6:36,30,0
2020/6/11 6:41,30,0
2020/6/11 6:46,30,0
2020/6/11 6:51,30,0
2020/6/11 6:56,30,0
2020/6/11 7:01,30,0
2020/6/11 7:06,30,0
2020/6/11 7:11,30,0
2020/6/11 7:16,30,0
2020/6/11 7:21,30,0
2020/6/11 7:26,30,0
2020/6/11 7:31,30,0
2020/6/11 7:36,30,0
2020/6/11 7:41,40,0
2020/6/11 7:46,40,0
2020/6/11 7:51,40,0
2020/6/11 7:56,30,0
2020/6/11 8:01,30,0
2020/6/11 8:06,30,0
2020/6/11 8:11,30,0
2020/6/11 8:16,30,0
2020/6/11 8:21,20,0
2020/6/11 8:26,20,0
2020/6/11 8:31,20,0
2020/6/11 8:36,20,0
2020/6/11 9:26,0,0
2020/6/11 10:26,0,0
2020/6/11 11:26,0,0
2020/6/11 12:26,0,0
2020/6/11 13:26,0,0
2020/6/11 14:26,0,0
2020/6/11 15:21,0,2
2020/6/11 15:26,0,0.4
2020/6/11 15:31,0,0.2
2020/6/11 15:36,0,0.2
2020/6/11 15:46,0,0.6
2020/6/11 15:51,0,1.6
2020/6/11 15:56,20,0.6
2020/6/11 16:01,20,0.6
2020/6/11 16:06,20,0
2020/6/11 16:11,20,0
2020/6/11 16:16,20,0.4
2020/6/11 16:21,20,0
2020/6/11 16:26,20,0
2020/6/11 16:31,20,0
2020/6/11 16:36,20,0
2020/6/11 16:41,20,0
2020/6/11 16:46,20,0
2020/6/11 16:51,20,0
2020/6/11 16:56,20,0
2020/6/11 17:01,20,0
2020/6/11 17:06,20,0
2020/6/11 17:11,20,0
2020/6/11 17:16,20,0
2020/6/11 17:21,20,0
2020/6/11 17:26,20,0
2020/6/11 17:31,20,0
2020/6/11 17:36,20,0
2020/6/11 17:41,20,0
2020/6/11 17:46,20,0
2020/6/11 17:51,20,0
2020/6/11 17:56,20,0
2020/6/11 18:01,20,0
2020/6/11 18:06,20,0
2020/6/11 18:11,20,0
2020/6/11 18:16,20,0
2020/6/11 18:21,20,0
2020/6/11 18:26,20,0
2020/6/11 18:31,20,0
2020/6/11 18:36,20,0
2020/6/11 18:41,20,0
2020/6/11 18:46,20,0
2020/6/11 18:51,20,0
2020/6/11 18:56,20,0
2020/6/11 19:01,20,0
2020/6/11 19:06,20,0
2020/6/11 19:11,20,0
2020/6/11 19:16,20,0
2020/6/11 19:21,20,0
2020/6/11 19:26,20,0
2020/6/11 19:31,20,0
2020/6/11 19:36,20,0
2020/6/11 19:41,20,0
2020/6/11 19:46,20,0
2020/6/11 19:51,20,0
2020/6/11 19:56,20,0
2020/6/11 20:01,20,0
2020/6/11 20:06,20,0
2020/6/11 20:11,20,0
2020/6/11 20:16,20,0
2020/6/11 20:21,20,0
2020/6/11 20:26,20,0
2020/6/11 20:31,20,0
2020/6/11 20:36,20,0
2020/6/11 20:41,20,0
2020/6/11 20:46,20,0
2020/6/11 20:51,20,0
2020/6/11 20:56,20,0
2020/6/11 21:01,20,0
2020/6/11 21:06,20,0
2020/6/11 21:11,20,0
2020/6/11 21:16,20,0
2020/6/11 21:21,20,0
2020/6/11 21:26,20,0
2020/6/11 21:31,20,0
2020/6/11 21:36,20,0
2020/6/11 21:41,20,0
2020/6/11 21:46,20,0
2020/6/11 21:51,20,0
2020/6/11 21:56,20,0
2020/6/11 22:01,20,0
2020/6/11 22:06,20,0
2020/6/11 22:11,20,0
2020/6/11 22:16,20,0
2020/6/11 22:21,20,0
2020/6/11 22:26,20,0
2020/6/11 22:31,20,0
2020/6/11 22:36,20,0
2020/6/11 22:41,20,0
2020/6/11 22:46,20,0
2020/6/11 22:51,20,0
2020/6/11 22:56,20,0
2020/6/11 23:01,20,0
2020/6/11 23:06,20,0
2020/6/11 23:11,20,0
2020/6/11 23:16,20,0
2020/6/11 23:21,20,0
2020/6/11 23:26,0,0
2020/6/11 23:31,20,0
2020/6/11 23:36,20,0
2020/6/11 23:41,20,0
2020/6/11 23:46,20,0
2020/6/11 23:51,20,0
2020/6/11 23:56,20,0
2020/6/12 0:01,20,0
2020/6/12 0:06,20,0
2020/6/12 0:11,20,0
2020/6/12 0:16,20,0
2020/6/12 0:21,20,0
2020/6/12 0:26,20,0
2020/6/12 0:31,20,0
2020/6/12 0:36,20,0
2020/6/12 0:41,20,0
2020/6/12 0:46,20,0
2020/6/12 0:51,20,0
2020/6/12 0:56,20,0
2020/6/12 1:01,20,0
2020/6/12 1:06,20,0
2020/6/12 1:11,20,0
2020/6/12 1:16,20,0
2020/6/12 1:21,20,0
2020/6/12 1:26,20,0
2020/6/12 1:31,20,0
2020/6/12 1:36,20,0
2020/6/12 1:41,20,0
2020/6/12 1:46,20,0
2020/6/12 1:51,20,0
2020/6/12 1:56,20,0
2020/6/12 2:01,20,0
2020/6/12 2:06,30,0
2020/6/12 2:11,20,0
2020/6/12 2:16,20,0
2020/6/12 2:21,20,0
2020/6/12 2:26,30,0
2020/6/12 2:31,30,0
2020/6/12 2:36,30,0
2020/6/12 2:41,30,0
2020/6/12 2:46,30,0
2020/6/12 2:51,30,0
2020/6/12 2:56,30,0
2020/6/12 3:01,30,0
2020/6/12 3:06,30,0
2020/6/12 3:11,20,0
2020/6/12 3:16,20,0
2020/6/12 3:21,20,0
2020/6/12 3:26,20,0
2020/6/12 3:31,20,0
2020/6/12 3:36,20,0
2020/6/12 3:41,20,0
2020/6/12 3:46,20,0
2020/6/12 3:51,20,0
2020/6/12 3:56,20,0
2020/6/12 4:01,20,0
2020/6/12 4:06,20,0
2020/6/12 4:11,20,0
2020/6/12 4:16,20,0
2020/6/12 4:21,20,0
2020/6/12 4:26,20,0
2020/6/12 4:31,20,0
2020/6/12 4:36,20,0
2020/6/12 4:41,20,0
2020/6/12 4:46,20,0
2020/6/12 4:51,20,0
2020/6/12 4:56,20,0
2020/6/12 5:01,20,0
2020/6/12 5:06,20,0
2020/6/12 5:11,20,0
2020/6/12 5:16,20,0
2020/6/12 5:21,20,0
2020/6/12 5:26,20,0
2020/6/12 5:31,20,0
2020/6/12 5:36,20,0
2020/6/12 5:41,20,0
2020/6/12 5:46,20,0
2020/6/12 5:51,20,0
2020/6/12 5:56,20,0
2020/6/12 6:01,20,0
2020/6/12 6:06,20,0
2020/6/12 6:11,20,0
2020/6/12 6:16,20,0
2020/6/12 6:21,20,0
2020/6/12 6:26,20,0
2020/6/12 6:41,20,0
2020/6/12 6:46,20,0
2020/6/12 6:51,20,0
2020/6/12 6:56,20,0
2020/6/12 7:01,20,0
2020/6/12 7:06,20,0
2020/6/12 7:11,20,0
2020/6/12 7:16,20,0
2020/6/12 7:21,20,0
2020/6/12 7:26,20,0
2020/6/12 7:31,20,0
2020/6/12 7:36,20,0
2020/6/12 7:41,20,0
2020/6/12 7:46,20,0
2020/6/12 8:26,0,0
2020/6/12 9:26,0,0
2020/6/12 10:26,0,0
2020/6/12 11:26,0,0
2020/6/12 12:26,0,0
2020/6/12 13:26,0,0
2020/6/12 14:26,0,0
2020/6/12 15:06,0,0.6
2020/6/12 15:11,0,1
2020/6/12 15:16,0,0.4
2020/6/12 15:21,0,0.4
2020/6/12 15:26,0,0.2
2020/6/12 15:31,0,0.6
2020/6/12 15:36,10,2.8
2020/6/12 15:41,20,1
2020/6/12 15:46,20,0.8
2020/6/12 15:51,20,2.6
2020/6/12 15:56,20,1.4
2020/6/12 16:01,20,1.8
2020/6/12 16:06,20,0.2
2020/6/12 16:11,30,0.2
2020/6/12 16:16,40,0
2020/6/12 16:21,40,0
2020/6/12 16:26,40,0
2020/6/12 16:31,40,0
2020/6/12 16:36,40,0
2020/6/12 16:41,40,0
2020/6/12 16:46,40,0
2020/6/12 16:51,40,0
2020/6/12 16:56,40,0
2020/6/12 17:01,40,0
2020/6/12 17:06,40,0
2020/6/12 17:11,40,0
2020/6/12 17:16,40,0
2020/6/12 17:21,40,0
2020/6/12 17:26,40,0
2020/6/12 17:31,40,0
2020/6/12 17:36,40,0
2020/6/12 17:41,40,0
2020/6/12 17:46,40,0
2020/6/12 17:51,30,0
2020/6/12 17:56,40,0
2020/6/12 18:01,30,0
2020/6/12 18:06,20,0
2020/6/12 18:26,0,0
2020/6/12 19:26,0,0
2020/6/12 20:26,0,0
2020/6/12 21:26,0,0
2020/6/12 22:26,0,0
2020/6/12 23:26,0,0
2020/6/13 0:26,0,0
2020/6/13 1:26,0,0
2020/6/13 2:26,0,0
2020/6/13 3:26,0,0
2020/6/13 4:26,0,0
2020/6/13 5:26,0,0
2020/6/13 6:26,0,0
2020/6/13 7:26,0,0
2020/6/13 8:26,0,0
2020/6/13 9:26,0,0
2020/6/13 10:26,0,0
2020/6/13 11:26,0,0
2020/6/13 12:26,0,0
2020/6/13 13:26,0,0
2020/6/13 14:26,0,0
2020/6/13 15:26,0,0
2020/6/13 16:26,0,0
2020/6/13 17:26,0,0
2020/6/13 18:26,0,0
2020/6/13 19:26,0,0
2020/6/13 20:26,0,0
2020/6/13 21:26,0,0
2020/6/13 22:26,0,0
2020/6/13 23:26,0,0
2020/6/14 0:26,0,0
2020/6/14 1:26,0,0
2020/6/14 2:26,0,0
2020/6/14 3:26,0,0
2020/6/14 4:26,0,0
2020/6/14 5:26,0,0
2020/6/14 6:26,0,0
2020/6/14 7:26,0,0
2020/6/14 8:26,0,0
2020/6/14 9:26,0,0
2020/6/14 10:26,0,0
2020/6/14 11:26,0,0
2020/6/14 12:26,0,0
2020/6/14 13:26,0,0
2020/6/14 14:26,0,0
2020/6/14 15:26,0,0
2020/6/14 15:46,0,1
2020/6/14 15:51,0,0.4
2020/6/14 15:56,0,0.2
2020/6/14 16:26,0,0
2020/6/14 17:06,0,0.2
2020/6/14 17:26,0,0
2020/6/14 18:26,0,0
2020/6/14 19:26,0,0
2020/6/14 20:26,0,0
2020/6/14 21:26,0,0
2020/6/14 22:26,0,0
